color,shape,flag,i,u,v,w,x
green,triangle,0,223870,0.35547899511722536,0.7704676786133092,0.4779667394153248,3.600543562246269
orange,square,0,223905,0.6765285593597932,0.1795856137383327,0.5110740821608745,4.510517502274008
red,square,1,223934,0.3209058790607138,0.12383583402998521,0.4821922856401145,4.546873006396432
blue,triangle,1,224011,0.6747312071584478,0.748625992663632,0.5240271715080355,5.2614671612861015
red,triangle,0,224020,0.6684141324998482,0.980704742273612,0.5014146429842454,5.372119829686997
purple,square,0,224054,0.9602860904337266,0.5458529483448885,0.4981028471007708,4.523468619140365
purple,square,0,224069,0.1721121032489782,0.06457716080047782,0.49485254164530884,5.212920559678786
yellow,circle,1,224090,0.13594006155726335,0.3790972579153782,0.5199885303112306,5.894693684111605
yellow,triangle,1,224173,0.10067618509380372,0.057919248569549,0.528807868107254,5.868977578493424
orange,square,1,224254,0.45399035205866234,0.8699876442896479,0.5145405641008581,4.9571900749992786
green,triangle,0,224295,0.9533590202309037,0.6531161401303006,0.47189450929094956,7.207353683199297
purple,circle,0,224305,0.9089099522101729,0.1052946245683678,0.5115842828177806,5.214853370398667
blue,square,1,224358,0.9995668390492636,0.4896572935308351,0.49350571249709796,5.3520690412975895
red,circle,0,224437,0.6578724337813551,0.6111820141418478,0.534496219521755,5.164843374119267
purple,triangle,1,224464,0.5645685107320864,0.6837227057123966,0.49626378588808984,6.466217097614532
red,circle,1,224469,0.07187286885052446,0.1653798395372183,0.5295534429482346,5.572032290963382
purple,triangle,0,224634,0.15722126805610137,0.1930311611998542,0.49228549443138814,4.608652529108745
red,square,0,224658,0.9992587134757783,0.25573645017899804,0.5028010910605972,4.870966330534756
red,triangle,0,224768,0.14261151438999453,0.974093920448945,0.5130076698647157,3.4742334364745573
purple,triangle,1,224850,0.12045875072155343,0.39778838343457,0.48870706279164017,5.163100339971365
blue,square,1,224856,0.7231465031324505,0.6426639050871611,0.5038035886995131,3.5812658871448186
blue,triangle,0,224864,0.5743885455381894,0.9015137740404365,0.5071523917818452,4.392104656872195
purple,circle,0,224901,0.0074105523414979,0.32140481843670354,0.5190865525638839,6.225849181673335
red,triangle,0,224950,0.45766025182867676,0.8922138791942553,0.526754944791934,4.076778039864557
red,square,0,225007,0.10029034484319854,0.21163060873318396,0.5035379821144141,7.3156656190152916
yellow,square,1,225033,0.5207334994132492,0.37083753519747875,0.5198342428223057,6.643362495480676
red,triangle,1,225086,0.3073491294273848,0.9642110929779293,0.5147568136313735,5.844190630797287
blue,triangle,1,225185,0.8703150078913209,0.9858732213750153,0.5090044202649895,5.444867667791815
yellow,triangle,1,225225,0.4308348851069683,0.8677031719818539,0.5277625058545177,7.056950967170884
blue,circle,1,225260,0.39595236354355856,0.04568653865058303,0.5146027583721374,5.158254949451661
red,circle,1,225285,0.21231142914114975,0.11827011540796274,0.5267563154507136,5.746953318743933
red,triangle,0,225366,0.220890926919993,0.6382545820361779,0.5137215122805884,6.054346454263514
red,circle,0,225428,0.10343414555356933,0.0854598736563924,0.5300173806571845,3.5211413915381757
orange,square,0,225519,0.5069015298753995,0.9865405823764551,0.5136088627911064,2.7395760893199395
green,square,1,225573,0.3710511813068966,0.10939008672183403,0.505077308978524,5.147776883112683
red,circle,0,225654,0.23294107329360947,0.14254881168157957,0.5211576772644613,7.544770757486581
red,square,1,225676,0.3285872756771737,0.474436698831299,0.5161246404740484,4.821317046014342
yellow,triangle,1,225785,0.11245635984984359,0.5462070414752629,0.5388022731378233,4.803443593518167
red,circle,0,225830,0.22483481608702138,0.26840902860157495,0.5158470239351043,4.353408794630831
blue,triangle,1,225860,0.5340356710976087,0.48580905213986625,0.5145988937234728,3.190753106200006
red,circle,0,225938,0.5218269179915481,0.48291141102199187,0.507988150814012,4.587852284602872
red,triangle,1,226001,0.4648785723600424,0.15662490716392385,0.502627273437666,5.126089774833094
yellow,square,1,226049,0.31641308456492667,0.41766007583201104,0.5156803473198549,4.486190964576527
red,circle,0,226070,0.9190642191601589,0.9249959964768593,0.5087206455879548,4.360823891813719
yellow,circle,1,226105,0.7406197210842403,0.797551650461032,0.5258520840789713,3.9996815312838936
yellow,triangle,1,226146,0.431785881677494,0.7623720784105696,0.5407768232109682,5.082742009776406
yellow,circle,1,226227,0.44370159095854655,0.6474270343771463,0.5270783585545887,4.916876931292912
blue,square,0,226322,0.008701117901218747,0.9089262580608287,0.5027294363670075,4.143508501082306
yellow,square,1,226333,0.3983240672849724,0.7317647492061637,0.5127567440121259,4.391866554668081
green,triangle,0,226340,0.3489922349651863,0.1309769729966016,0.48865326216766564,4.7341727518141585
red,triangle,0,226427,0.8529528906795177,0.2801201836212964,0.5120539688118472,5.4925318518139825
red,square,0,226476,0.14720808245767525,0.13030981307150258,0.5020906886514244,3.9605969064579374
red,square,1,226546,0.8764645684375807,0.01390401346575243,0.5042168097169483,7.2327564495502985
red,circle,0,226590,0.8371223163876399,0.8954721512674688,0.5118977462673061,3.1653446378461623
yellow,square,1,226670,0.8180300710172582,0.7992838268770319,0.5117228965198994,4.468813358314073
yellow,triangle,1,226724,0.8666476334611205,0.46834494344142696,0.5449812925825097,4.653466710193914
yellow,circle,0,226751,0.14151861441122293,0.8744775761628885,0.5434326905421337,4.870424755809928
blue,triangle,1,226757,0.4677081725165374,0.5525407044233562,0.5118667730089137,4.399699331041051
red,square,0,226790,0.14269181957750132,0.5528595463613156,0.5002238458574175,5.781514808117028
red,triangle,0,226885,0.18303080006452788,0.0058017354302783986,0.523422859718131,5.567913514190596
red,circle,0,226945,0.7345257254506266,0.7270179368277819,0.5103717529565557,5.834436684649049
red,triangle,0,226955,0.0011926732543450225,0.7367315651951601,0.5140608434970648,4.525430615794258
red,circle,0,226959,0.440836427255319,0.3980980657778506,0.5103697475822193,3.4113088721523446
red,circle,0,226980,0.7171493584343511,0.6690982478236214,0.5142219189214519,7.262984922316579
purple,square,0,227116,0.08585933998312123,0.18998814276855924,0.4863992757591215,4.425584886749749
blue,triangle,1,227160,0.2623059136543101,0.16922747555449835,0.5123319087703594,3.5678226818066983
blue,square,0,227425,0.9928718744290427,0.48793824130594465,0.4911507274128445,5.501928294793345
red,circle,0,227450,0.0436319444347707,0.00037559668726951795,0.5348331381916813,4.9904588127503695
red,square,0,227465,0.5611002805093157,0.445209175088075,0.4986559549516708,6.088023138558834
red,circle,1,227468,0.5928527636422501,0.5310546263819504,0.5358519083796585,4.899892211847459
yellow,square,1,227525,0.09791317778345843,0.6258372974259855,0.5355810783224939,4.878735628161608
green,triangle,0,227530,0.15860542487611384,0.3324888717858109,0.4872436692143982,4.933397410148279
blue,square,1,227568,0.8344454562492483,0.28991637424268,0.4930554835160037,6.630685398371834
yellow,triangle,1,227612,0.6960495755695266,0.35662949568438584,0.5417977413573635,4.993835937393338
green,triangle,0,227618,0.028726227233780266,0.8368987200063168,0.49144438317283956,4.91716778694866
red,square,0,227637,0.362470705664502,0.23288251635350998,0.4837192428495595,7.319810129361041
yellow,triangle,1,227705,0.3909461619111285,0.9603037348852396,0.5367475137335112,4.0747975295414625
yellow,circle,0,227826,0.49711884869257894,0.4063296635007877,0.541821282319149,4.321738392032457
red,square,1,227881,0.5910295406403523,0.5820570508367864,0.47872185401363015,6.416732335948374
blue,circle,1,227963,0.36989121704141326,0.4521335780997142,0.5116245532264182,3.6690127676325535
green,square,0,227968,0.07421018323124273,0.46250417315222725,0.49673545467011604,4.98690926513951
red,square,0,227978,0.5323677885521801,0.49733842971342646,0.4703215915790957,6.047016287313322
red,circle,0,228016,0.09807649946600483,0.0738983765849136,0.5272099757048196,5.235778755307683
red,square,1,228093,0.24282315957964595,0.5083741163423824,0.4823275084626719,4.9515457101449725
purple,circle,0,228100,0.320649306752549,0.7743856019807422,0.5166424857976284,6.792867234755408
red,square,0,228108,0.7383745629253389,0.5701217458562096,0.48157784431598083,4.292122708256567
blue,triangle,0,228180,0.1342696338557502,0.6255565877955351,0.505948628739885,3.1167301368582057
yellow,triangle,1,228313,0.9596903920589072,0.20890286278455095,0.5441530368442388,3.2197718265173614
red,circle,0,228364,0.9796340879843932,0.986480448637008,0.5319758182422377,4.3286292266413
red,square,0,228473,0.987846244876944,0.40707353674400504,0.48622715121594995,6.430780212787359
blue,circle,1,228485,0.4941716080492371,0.21045326175908352,0.4965027250181252,4.2251332758271944
yellow,circle,1,228502,0.8039432740368295,0.4333289174684781,0.5429410295464143,5.356049355257544
red,square,0,228612,0.29569528472445306,0.4214484911823976,0.49457823230290776,3.663297053844179
red,triangle,0,228637,0.5802258910642472,0.21105636278613848,0.5000166463948257,6.891751326191411
red,triangle,1,228647,0.7339480183316225,0.6604864835276257,0.5040423190425101,6.620850000868394
red,square,0,228765,0.7118992958554076,0.5811156591032097,0.4986281250416253,6.7767526816590475
red,triangle,1,228867,0.8841030289584918,0.5115932921587547,0.5134011019500868,4.998692873618105
purple,square,0,228872,0.9652743344304694,0.9070327064358358,0.4914980251629097,4.594248023738808
green,square,0,228946,0.993860338741655,0.3863846711806871,0.5106468829838453,3.4839113378701345
red,circle,0,228960,0.35788962798853874,0.4097501815910554,0.5485136576962423,6.919867339175146
yellow,square,1,229015,0.5078260148234183,0.8370292007945583,0.5267293179728605,5.240897554347324
yellow,square,1,229031,0.8472003239385223,0.5924479536428879,0.5274849365040836,4.649745368307674
red,square,1,229058,0.013178508944489242,0.5047094653724545,0.492524575441183,4.115776223728498
blue,triangle,1,229225,0.16143164451186653,0.24980047239449477,0.5163918925759441,5.429282303965134
orange,square,0,229501,0.9637822338407995,0.5231018284644444,0.4979551545626011,6.756277830301471
yellow,square,1,229522,0.2833747747934823,0.5376753675836141,0.5209102388331349,5.454760759531425
blue,square,0,229589,0.8511440112771441,0.9061136344992315,0.4801521277209463,4.48260411679007
yellow,triangle,1,229651,0.29916361695325044,0.9288443295649261,0.5431226997013537,5.616987212342591
yellow,square,1,229712,0.8574333219660808,0.5150315154654709,0.5193525317004768,5.205780956811961
green,square,0,229775,0.8276920325701533,0.12452654293773313,0.5053331285693116,3.7596364097908186
red,square,0,229803,0.5175434622957339,0.8379639703700468,0.507889195065473,3.3764141189485257
red,square,1,230018,0.6368728959804477,0.8926266834562082,0.49372893914259,5.230870112873864
red,square,0,230038,0.7095889763369441,0.9625515310526058,0.4972402606296109,6.724526949348188
blue,triangle,1,230122,0.4073120956522893,0.9698912133718399,0.5126193000247149,4.3408159610800405
red,triangle,0,230140,0.8846684524650361,0.47775334436491845,0.49773706374591903,3.6280666413795113
blue,circle,0,230275,0.7975326758590642,0.9196451416634517,0.495263239892926,3.5609442821157558
blue,triangle,1,230333,0.5471561931357293,0.09918859216347842,0.5085521251681956,8.20203872572708
red,square,0,230355,0.19240243971579907,0.4371017177409373,0.5195085119920236,3.9230151773397828
red,triangle,1,230406,0.9369185416860067,0.5901519010715599,0.49709603676515884,7.3089917028832785
red,triangle,0,230485,0.21734975243598598,0.6417983668578033,0.4930405105573353,6.826837459403799
red,circle,0,230651,0.37580495962606697,0.34301133566114617,0.5382518094318486,3.029951031097662
red,circle,1,230735,0.31235698837751125,0.27453736539046647,0.5411521130682586,3.1926330867391997
red,triangle,0,230773,0.20186480141864716,0.9720568082560206,0.4820419990538739,5.014978672294716
orange,square,1,230781,0.9493554866603044,0.6557118497720306,0.49630002152989666,4.70687551898535
yellow,square,1,230830,0.10451573025181304,0.8186215314993505,0.529385394822364,5.9327701376255355
red,triangle,0,230876,0.0682014789362606,0.21280202762482492,0.47569041097849757,4.610725585552525
red,circle,1,230941,0.8932859896364232,0.96711110915342,0.538656832247169,6.057830900285073
yellow,square,1,230995,0.36220392092927745,0.33583358669699814,0.5277859868922251,4.789342608170004
orange,square,1,231020,0.3439682252338231,0.2127262604833734,0.49359773227184034,5.784442614906929
red,circle,0,231051,0.45214634391790864,0.3648123201579528,0.5339460574984352,6.225920328371827
red,circle,0,231058,0.8839885326717482,0.8114201462773275,0.5286147811621462,5.198209243435775
red,circle,0,231131,0.7453306724355845,0.838808058667226,0.5265038117371149,4.246609213895595
red,circle,1,231175,0.07485087627191434,0.1032926259424846,0.5217006344754798,6.568839935962624
red,circle,0,231305,0.7599922991304641,0.6764688341560959,0.5234634777466669,5.244796316561899
yellow,square,0,231434,0.47874281763503257,0.3176732816778183,0.5230201215630013,6.629856645148432
purple,square,0,231443,0.12698519073184733,0.35205788100264856,0.49943691027597703,2.491455836861123
green,square,0,231450,0.38189833090065917,0.4229566494355128,0.5133842813534175,6.575277234204026
green,square,1,231460,0.7824142633222194,0.23009146591293173,0.508965414696369,3.771112420977745
green,circle,0,231533,0.5527630107732677,0.40671955338058496,0.5106215362988595,2.583959816031608
blue,triangle,1,231580,0.7245880944138003,0.8815411187912761,0.5193192268573201,4.7110743591170605
red,circle,0,231632,0.18518631901516835,0.19576651558603056,0.519588077699846,3.731996940759151
red,square,0,231660,0.7624011920122076,0.46950974545590196,0.5061554181244927,3.190782856635772
yellow,circle,1,231662,0.4099804092853969,0.6933342996241612,0.5548024496883684,5.402298994997285
red,square,1,231700,0.9544020158953853,0.483924102949422,0.5064587968063257,4.583924022275249
blue,square,0,231834,0.33586362388178603,0.43369563371293907,0.48094543516943067,7.1366620904277225
yellow,circle,1,231850,0.5130434797929835,0.65024334625538,0.5575224174831193,6.455492159404774
red,circle,0,231890,0.6320140373924674,0.5330833533595211,0.516867428593351,3.74951144436213
blue,square,0,232015,0.08322265729916467,0.26425191838002804,0.48888955728189154,3.9473720097346123
purple,circle,0,232020,0.6090234782866996,0.7001026135277432,0.5192966602472153,6.460675853622124
red,circle,0,232030,0.8244771162660871,0.8413514042645212,0.5207962044325894,3.4196031768594195
red,square,1,232040,0.7227584169355041,0.16881731256879295,0.4907749561317916,5.861970673069835
yellow,triangle,1,232044,0.6493040533623267,0.8401994169767789,0.5411352020873921,5.7227150751418465
red,circle,0,232103,0.47739989672422645,0.5216544167786235,0.528660721918708,5.566591599137276
red,triangle,0,232225,0.3577563230979893,0.11583709904789907,0.4871855940429217,5.271873155405054
